pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,dec,st_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,pl_cbflag,pl_eqt,pl_insol,pl_masse,pl_msinie,pl_rade,pl_radj,pl_trandep,pl_trandur,pl_imppar,pl_disc,pl_status,gaia_dist,st_spstr,st_logg,st_metfe,st_age,pl_facility
nu Oph,b,Radial Velocity,2,530.32000000,1.900000,0.125600,,0,0,17h59m01.59s,-09d46m25.1s,269.756622,-9.773632,43.38,3.340,V (Johnson),2.978,4928.00,3.04,15.10,0,,,,7627.92000,,,,,,2012,3,43.38,K1 III,,,,Okayama Astrophysical Observatory
ome Ser,b,Radial Velocity,1,277.02000000,1.100000,0.106000,,0,0,15h50m17.55s,+02d11m47.4s,237.573105,2.196509,76.91,5.230,V (Johnson),4.883,4770.00,2.17,12.30,0,,,,540.30000,,,,,,2013,3,76.91,G8 III,2.32,-0.240,,Okayama Astrophysical Observatory
omi UMa,b,Radial Velocity,1,1630.00000000,3.900000,0.130000,,0,0,08h30m15.87s,+60d43m05.4s,127.566124,60.718170,60.50,3.360,V (Johnson),3.027,5242.00,3.09,14.10,0,,,,1303.10300,,,,,,2012,3,60.50,G5 III,,,,Okayama Astrophysical Observatory
tau Gem,b,Radial Velocity,1,305.50000000,1.170000,0.031000,,0,0,07h11m08.37s,+30d14m42.6s,107.784882,30.245163,112.64,4.420,V (Johnson),3.954,4388.00,2.30,26.80,0,,,,6547.00000,,,,,,2013,3,112.64,K2 III,1.96,0.140,1.220,Lick Observatory
ups And,b,Radial Velocity,3,4.61703300,0.059222,0.021500,,0,0,01h36m47.84s,+41d24m19.7s,24.199345,41.405460,13.41,4.100,V (Johnson),3.898,,1.30,1.56,0,,,,218.53100,,,,,,1996,3,13.41,F8 V,,,5.000,Lick Observatory
ups And,d,Radial Velocity,3,1276.46000000,2.513290,0.298700,,0,0,01h36m47.84s,+41d24m19.7s,24.199345,41.405460,13.41,4.100,V (Johnson),3.898,,1.30,1.56,0,,,,1313.22000,,,,,,1999,3,13.41,F8 V,,,5.000,Multiple Observatories
xi Aql,b,Radial Velocity,1,136.75000000,0.680000,0.000000,,0,0,19h54m14.88s,+08d27m41.2s,298.562012,8.461452,56.27,4.707,V (Johnson),4.356,4780.00,2.20,12.00,0,,,,890.00000,,,,,,2007,3,56.27,G9 III,2.66,-0.205,,Okayama Astrophysical Observatory
Fomalhaut,b,Imaging,1,555530.00000000,160.000000,0.870000,55.000,0,0,22h57m39.05s,-29d37m20.1s,344.412689,-29.622236,7.70,1.160,V (Johnson),,,1.92,,0,,,,,,,,,,2008,3,,A3 V,,,,Hubble Space Telescope
1RXS J160929.1-210524,b,Imaging,1,,330.000000,,,0,0,16h09m30.30s,-21d04m58.9s,242.376268,-21.083036,145.00,,,12.057,4060.00,0.85,,0,1700,,3000.00000,,,,,,,2008,3,139.67,K7 V,,,0.005,Gemini Observatory
2MASS J01225093-2439505,b,Imaging,1,,52.000000,,,0,0,01h22m50.94s,-24d39m50.6s,20.712243,-24.664049,36.00,14.240,V (Johnson),12.903,3530.00,0.40,,0,,,7786.50000,,,,,,,2013,3,33.86,M3.5 V,,,0.120,W. M. Keck Observatory
2MASS J02192210-3925225,b,Imaging,1,,156.000000,,,0,0,02h19m22.11s,-39d25m22.5s,34.842106,-39.422928,39.40,,,15.012,3064.00,0.11,0.28,0,,,4417.83700,,16.141,1.440,,,,2015,3,40.09,M6,4.59,,0.035,Cerro Tololo Inter-American Observatory
2MASS J12073346-3932539,b,Imaging,1,,46.000000,,,0,0,12h07m33.47s,-39d32m54.0s,181.889447,-39.548332,52.40,20.150,V (Johnson),17.408,,0.02,,0,1150,,1271.00000,,,,,,,2004,3,64.42,M8,,,0.008,Paranal Observatory
2MASS J21402931+1625183 A,b,Imaging,1,7336.50000000,,0.260000,46.200,0,0,21h40m29.32s,+16d25m18.3s,325.122159,16.421759,25.00,,,17.396,2300.00,0.08,0.12,0,2075,,6657.48000,,10.310,0.920,,,,2009,3,33.12,M8.5,,,,W. M. Keck Observatory
BD-17 63,b,Radial Velocity,1,655.59998000,1.340000,0.540000,,0,0,00h28m34.31s,-16d13m34.8s,7.142942,-16.226345,34.49,9.566,V (Johnson),9.201,4665.00,0.31,0.74,0,,,,905.81550,,,,,,2008,3,34.49,K5 V,4.19,0.010,,La Silla Observatory
BD-13 2130,b,Radial Velocity,1,714.29999000,1.660000,0.210000,,0,0,07h37m09.23s,-13d54m23.9s,114.288458,-13.906639,766.00,9.450,V (Johnson),9.700,4545.00,2.12,19.17,0,,,,3108.37740,,,,,,2007,3,948.75,G5 IV/V,2.20,-0.080,,La Silla Observatory
BD-11 4672,b,Radial Velocity,1,1667.00000000,2.280000,0.050000,,0,0,18h33m28.84s,-11d38m09.7s,278.370148,-11.636039,27.30,9.990,V (Johnson),9.485,4475.00,0.57,0.52,0,,,,168.44000,,,,,,2014,3,27.19,K7 V,4.10,-0.480,4.400,La Silla Observatory
BD-08 2823,b,Radial Velocity,2,5.60000000,0.060000,0.150000,,0,0,10h00m47.72s,-09d31m00.0s,150.198837,-9.516680,41.38,9.880,V (Johnson),9.503,4816.00,0.50,0.71,0,,,,12.71320,,,,,,2009,3,41.38,K3 V,4.43,-0.060,,La Silla Observatory
BD-08 2823,c,Radial Velocity,2,237.60000000,0.680000,0.190000,,0,0,10h00m47.72s,-09d31m00.0s,150.198837,-9.516680,41.38,9.880,V (Johnson),9.503,4816.00,0.50,0.71,0,,,,104.00000,,,,,,2009,3,41.38,K3 V,4.43,-0.060,,La Silla Observatory
BD-06 1339,b,Radial Velocity,2,3.87280000,0.042800,0.000000,,0,0,05h53m00.28s,-05d59m41.4s,88.251183,-5.994844,20.28,9.700,V (Johnson),9.107,4324.00,0.70,,0,,,,8.50000,,,,,,2013,3,20.28,K7/M0 V,4.74,-0.140,4.400,La Silla Observatory
BD+14 4559,b,Radial Velocity,1,268.94000000,0.780000,0.290000,,0,0,21h13m35.99s,+14d41m21.8s,318.399963,14.689387,49.42,9.630,V (Johnson),9.351,4864.00,0.49,0.86,0,,,,330.54320,,,,,,2009,3,49.42,K2 V,4.26,0.170,,McDonald Observatory
BD+15 2940,b,Radial Velocity,1,137.48000000,0.539000,0.260000,,0,0,16h00m22.94s,+15d32m48.9s,240.095566,15.546930,431.61,9.046,V (Johnson),8.718,4796.00,1.10,14.70,0,,,,352.78000,,,,,,2013,3,431.61,K0,2.80,0.280,7.100,McDonald Observatory
BD+20 274,b,Radial Velocity,1,578.20000000,1.300000,0.210000,,0,0,01h43m40.88s,+21d00m19.1s,25.920324,21.005314,1383.85,9.360,V (Johnson),8.916,4296.00,0.80,17.30,0,,,,1334.88600,,,,,,2012,3,1383.85,K5 III,1.99,-0.460,,McDonald Observatory
BD+20 2457,b,Radial Velocity,2,379.63000000,1.050000,0.150000,,0,0,10h16m44.86s,+19d53m29.1s,154.186910,19.891409,200.00,9.750,V (Johnson),9.227,4259.00,10.83,71.02,0,,,,17668.16970,,,,,,2009,3,1670.85,K2 II,1.77,-0.790,,McDonald Observatory
HD 164595,b,Radial Velocity,1,40.00000000,0.230000,0.088000,,0,0,18h00m38.89s,+29d34m18.9s,270.162048,29.571922,28.28,7.100,V (Johnson),6.895,5790.00,0.99,,0,,,,16.14000,,,,,,2015,3,28.28,G2 V,4.44,-0.040,,Haute-Provence Observatory
HAT-P-57,b,Transit,1,2.46530000,,0.000000,88.260,0,0,18h18m58.42s,+10d35m50.3s,274.743421,10.597294,303.00,10.465,V (Johnson),10.425,6330.00,2.77,1.85,0,,,448.14030,,19.504,1.740,0.940000,,,2015,3,282.08,A8 V,4.25,-0.250,,HATNet
HAT-P-50,b,Transit,1,3.12201090,0.045300,0.115000,83.650,0,0,07h52m15.22s,+12d08m21.9s,118.063411,12.139410,497.00,11.762,V (Johnson),11.672,6280.00,1.27,1.70,0,1862,,429.07050,,14.437,1.288,,0.1531000,0.6290,2015,3,522.76,,4.07,-0.180,3.370,HATNet
HAT-P-51,b,Transit,1,4.21802780,0.050690,0.123000,88.480,0,0,01h24m15.65s,+32d48m38.8s,21.065190,32.810764,470.00,13.440,V (Johnson),13.285,5449.00,0.98,1.04,0,1192,,98.20947,,14.493,1.293,,0.1403000,0.2770,2015,3,445.63,,4.39,0.270,8.200,HATNet
HAT-P-52,b,Transit,1,2.75359530,0.036940,0.047000,87.020,0,0,02h50m53.20s,+29d01m20.6s,42.721679,29.022396,385.00,14.068,V (Johnson),13.787,5131.00,0.89,0.89,0,1218,,259.98494,,11.310,1.009,,0.1003000,0.4610,2015,3,364.92,,4.48,0.280,9.400,HATNet
HAT-P-53,b,Transit,1,1.96162410,0.031590,0.134000,86.200,0,0,01h27m29.07s,+38d58m05.3s,21.871105,38.968147,719.00,13.730,V (Johnson),13.514,5956.00,1.09,1.21,0,1778,,471.65972,,14.773,1.318,,0.1164000,0.3800,2015,3,679.74,,4.31,0.000,4.670,HATNet
HD 1461,c,Radial Velocity,2,13.50520000,0.111700,0.305000,,0,0,00h18m41.87s,-08d03m10.8s,4.674448,-8.053001,23.47,6.470,V (Johnson),6.290,5765.00,1.02,,0,,,,5.59000,,,,,,2015,3,23.47,G0 V,4.38,0.190,,La Silla Observatory
HD 204313,c,Radial Velocity,2,34.90500000,0.209900,0.155000,,0,0,21h28m12.21s,-21d43m34.5s,322.050873,-21.726255,47.86,7.990,V (Johnson),7.832,5783.00,1.03,1.10,0,,,,17.60000,,,,,,2015,3,47.86,G5 V,4.37,0.160,,La Silla Observatory
KIC 3558849,b,Transit,1,1322.30000000,,,89.973,1,0,19h39m47.96s,+38d36m18.7s,294.949847,38.605197,1215.64,14.218,Kepler-band,14.167,6175.00,0.98,1.01,0,,,,,6.900,0.616,0.396900,,,2015,3,1258.75,,4.44,-0.420,,Kepler
KIC 5951458,b,Transit,1,1320.10000000,,,89.799,1,0,19h15m57.98s,+41d13m22.9s,288.991582,41.223038,742.54,12.713,Kepler-band,12.688,6258.00,0.98,1.52,0,,,,,6.600,0.589,0.160000,,,2015,3,758.78,,4.08,-0.500,,Kepler
KOI-7892,b,Transit,2,31.80990000,,,89.300,1,0,18h49m30.61s,+44d41m40.5s,282.377530,44.694592,1072.12,14.294,Kepler-band,14.217,6474.00,1.04,1.26,0,,,,,4.100,0.366,0.090000,,,2015,3,1106.37,,4.31,-0.160,,Kepler
KOI-7892,c,Transit,2,75.20000000,,,89.701,1,0,18h49m30.61s,+44d41m40.5s,282.377530,44.694592,1072.12,14.294,Kepler-band,14.217,6474.00,1.04,1.26,0,,,,,2.400,0.214,0.032400,,,2015,3,1106.37,,4.31,-0.160,,Kepler
KIC 9663113,b,Transit,2,572.38470000,,,89.768,1,0,19h48m10.90s,+46d19m43.3s,297.045421,46.328701,1594.34,13.955,Kepler-band,13.907,6065.00,0.98,1.03,0,,,,,4.600,0.410,0.168100,,,2015,3,1670.88,,4.42,-0.280,,Kepler
KIC 10525077,b,Transit,1,854.08300000,,,89.861,1,0,19h09m30.74s,+47d46m16.3s,287.378077,47.771187,1464.12,15.355,Kepler-band,15.304,6091.00,1.01,1.01,0,,,,,5.500,0.491,0.250000,,,2015,3,1525.31,,4.42,-0.040,,Kepler
KIC 5437945,b,Transit,2,440.78130000,,,89.904,1,0,19h13m53.97s,+40d39m04.9s,288.474857,40.651357,848.00,13.771,Kepler-band,13.751,6340.00,1.07,1.24,0,,,,,6.400,0.571,0.220900,,,2015,3,1322.48,,4.16,-0.380,,Kepler
K2-25,b,Transit,1,3.48455200,,0.270000,88.300,0,1,04h13m05.62s,+15d14m51.9s,63.273434,15.247763,45.01,15.881,V (Johnson),14.382,3180.00,0.29,0.29,0,,,,,3.430,0.306,,0.0329167,0.6000,2015,3,45.01,M4.5,,0.150,,K2
HD 32963,b,Radial Velocity,1,2372.00000000,3.410000,0.070000,,0,0,05h07m55.76s,+26d19m40.7s,76.982353,26.327963,38.12,7.600,V (Johnson),7.428,5727.00,0.94,,0,,,,222.48100,,,,,,2015,3,38.12,G5,4.41,0.110,4.990,W. M. Keck Observatory
TYC 3667-1280-1,b,Radial Velocity,1,26.46800000,0.210000,0.036000,,0,0,00h51m32.96s,+58d25m34.2s,12.887344,58.426167,481.00,9.860,V (Johnson),9.423,5130.00,1.87,6.26,0,1350,,,1716.28200,,,,,,2016,3,483.95,,3.11,-0.080,1.350,McDonald Observatory
Kepler-818,b,Transit,1,10.03538581,,,,1,0,19h44m56.43s,+39d22m13.2s,296.235105,39.370343,967.00,15.062,Kepler-band,15.057,5638.00,0.94,0.92,0,,,,,5.110,0.456,,0.1424370,,2016,3,948.97,,4.49,-0.080,3.980,Kepler
Kepler-819,b,Transit,1,33.19956480,,,,1,0,19h41m28.99s,+39d10m38.0s,295.370797,39.177218,722.00,15.030,Kepler-band,15.066,5279.00,0.86,0.81,0,,,,,2.760,0.246,,0.2088960,,2016,3,677.06,,4.55,-0.060,4.470,Kepler
Kepler-820,b,Transit,1,127.83380980,,,,1,0,19h24m04.83s,+39d13m14.4s,291.020145,39.220678,989.00,13.968,Kepler-band,13.944,6260.00,1.23,1.36,0,,,,,6.090,0.543,,0.4532210,,2016,3,1444.44,,4.25,0.090,2.630,Kepler
Kepler-821,b,Transit,1,1.92279873,,,,1,0,19h02m28.18s,+39d22m46.3s,285.617437,39.379530,619.00,14.829,Kepler-band,14.818,5191.00,0.84,0.80,0,,,,,1.310,0.117,,0.0799630,,2016,3,625.58,,4.56,-0.030,4.790,Kepler
Kepler-822,b,Transit,1,3.22296927,,,,1,0,19h29m06.27s,+39d33m00.6s,292.276118,39.550179,956.00,14.609,Kepler-band,14.597,5928.00,1.06,1.08,0,,,,,1.770,0.158,,0.1190630,,2016,3,882.11,,4.40,0.040,3.550,Kepler
Kepler-823,b,Transit,1,4.16809082,,,,1,0,18h58m19.82s,+39d13m12.7s,284.582577,39.220204,896.00,14.801,Kepler-band,14.762,5643.00,0.98,0.96,0,,,,,1.570,0.140,,0.1134600,,2016,3,1447.06,,4.47,0.060,4.470,Kepler
Kepler-824,b,Transit,1,4.51436633,,,,1,0,19h21m54.58s,+39d43m55.2s,290.477412,39.732009,1352.00,14.946,Kepler-band,14.883,6035.00,1.15,1.22,0,,,,,1.870,0.167,,0.1231700,,2016,3,1243.72,,4.32,0.140,3.310,Kepler
Kepler-825,b,Transit,2,3.77360059,,,,1,0,19h39m04.78s,+39d23m54.7s,294.769908,39.398514,820.00,14.207,Kepler-band,14.145,5976.00,1.03,1.08,0,,,,,1.530,0.136,,0.1118920,,2016,3,826.92,,4.39,-0.080,3.550,Kepler
Kepler-825,c,Transit,2,8.18182460,,,,1,0,19h39m04.78s,+39d23m54.7s,294.769908,39.398514,820.00,14.207,Kepler-band,14.145,5976.00,1.03,1.08,0,,,,,1.840,0.164,,0.1024830,,2016,3,826.92,,4.39,-0.080,3.550,Kepler
Kepler-826,b,Transit,1,4.48758907,,,,1,0,18h59m26.43s,+39d14m26.0s,284.860139,39.240548,649.00,13.446,Kepler-band,13.412,6079.00,1.05,1.15,0,,,,,1.250,0.112,,0.1179500,,2016,3,797.51,,4.34,-0.120,4.370,Kepler
Kepler-827,b,Transit,1,51.92927591,,,,1,0,19h39m51.85s,+42d42m30.8s,294.966046,42.708569,1352.00,15.897,Kepler-band,15.862,5602.00,0.93,0.91,0,,,,,5.630,0.502,,0.2211790,,2016,3,2166.93,,4.50,-0.060,4.370,Kepler
Kepler-828,b,Transit,1,0.56785714,,,,1,0,19h07m32.95s,+42d28m16.5s,286.887275,42.471256,625.00,15.055,Kepler-band,15.044,5039.00,0.81,0.77,0,,,,,1.510,0.135,,0.0411210,,2016,3,584.98,,4.58,-0.020,4.570,Kepler
Kepler-829,b,Transit,1,6.88337562,,,,1,0,18h49m19.87s,+42d27m49.8s,282.332793,42.463825,954.00,14.931,Kepler-band,14.921,5698.00,0.98,0.97,0,,,,,2.110,0.188,,0.0935080,,2016,3,1107.76,,4.46,0.030,4.680,Kepler
Kepler-830,b,Transit,1,11.29695137,,,,1,0,19h40m13.03s,+42d45m24.6s,295.054286,42.756847,1122.00,14.788,Kepler-band,14.789,6037.00,1.07,1.11,0,,,,,1.700,0.152,,0.1909600,,2016,3,1874.66,,4.38,-0.020,3.470,Kepler
Kepler-831,b,Transit,1,5.62153941,,,,1,0,19h39m56.52s,+42d43m39.6s,294.985491,42.727669,577.00,13.687,Kepler-band,13.631,5732.00,0.99,0.97,0,,,,,1.270,0.113,,0.0984920,,2016,3,603.85,,4.46,0.020,4.170,Kepler
Kepler-832,b,Transit,1,7.13969410,,,,1,0,19h43m42.26s,+45d23m01.9s,295.926094,45.383862,1346.00,15.906,Kepler-band,15.859,5596.00,0.92,0.90,0,,,,,2.060,0.184,,0.1637100,,2016,3,1770.41,,4.50,-0.080,4.370,Kepler
Kepler-833,b,Transit,1,18.75469980,,,,1,0,19h21m55.19s,+45d36m02.5s,290.479954,45.600700,421.00,15.473,Kepler-band,15.469,4339.00,0.64,0.62,0,,,,,2.020,0.180,,0.1278370,,2016,3,473.68,,4.67,-0.180,3.720,Kepler
Kepler-834,b,Transit,1,13.32388301,,,,1,0,19h08m13.08s,+45d10m49.3s,287.054516,45.180374,620.00,15.931,Kepler-band,15.928,4554.00,0.70,0.66,0,,,,,2.020,0.180,,0.1365330,,2016,3,645.25,,4.64,-0.130,2.690,Kepler
Kepler-835,b,Transit,1,11.41909375,,,,1,0,18h54m17.82s,+45d44m05.3s,283.574233,45.734802,2011.00,15.965,Kepler-band,15.890,5954.00,1.08,1.11,0,,,,,2.790,0.249,,0.1825800,,2016,3,2611.24,,4.38,0.080,3.630,Kepler
Kepler-836,b,Transit,1,11.36112327,,,,1,0,19h09m48.67s,+45d42m15.8s,287.452778,45.704399,1003.00,14.630,Kepler-band,14.587,5895.00,1.03,1.04,0,,,,,2.730,0.244,,0.1752210,,2016,3,1008.31,,4.41,-0.010,4.270,Kepler
Kepler-837,b,Transit,1,16.56059504,,,,1,0,19h00m59.20s,+45d57m00.7s,285.246670,45.950195,846.00,15.198,Kepler-band,15.229,5403.00,0.85,0.81,0,,,,,2.560,0.228,,0.0942120,,2016,3,925.79,,4.56,-0.180,3.980,Kepler
Kepler-1394,b,Transit,1,3.93766373,,,,1,0,18h53m48.77s,+45d05m02.9s,283.453200,45.084141,820.00,11.801,Kepler-band,11.714,6481.00,1.64,2.55,0,,,,,1.390,0.124,,0.2048300,,2016,3,652.40,,3.84,0.060,1.910,Kepler
Kepler-1395,b,Transit,1,3.78470649,,,,1,0,19h29m21.01s,+47d39m51.1s,292.337551,47.664200,507.00,12.581,Kepler-band,12.536,6138.00,1.17,1.23,0,,,,,0.800,0.071,,0.1295000,,2016,3,499.89,,4.33,0.120,2.880,Kepler
Kepler-1397,b,Transit,1,47.44995500,,,,1,0,19h58m42.21s,+47d04m33.0s,299.675859,47.075844,770.00,14.089,Kepler-band,14.091,6026.00,1.09,1.12,0,,,,,1.720,0.153,,0.4477900,,2016,3,1240.73,,4.37,0.000,3.550,Kepler
Kepler-1398,b,Transit,2,2.78815679,,,,1,0,19h39m27.88s,+48d38m20.3s,294.866185,48.638985,793.00,13.710,Kepler-band,13.660,6126.00,1.13,1.18,0,,,,,0.900,0.080,,0.1385800,,2016,3,873.64,,4.34,0.010,3.090,Kepler
Kepler-1398,c,Transit,2,4.13827595,,,,1,0,19h39m27.88s,+48d38m20.3s,294.866185,48.638985,793.00,13.710,Kepler-band,13.660,6126.00,1.13,1.18,0,,,,,1.030,0.092,,0.1437100,,2016,3,873.64,,4.34,0.010,3.090,Kepler
Kepler-1399,b,Transit,1,1.63865306,,,,1,0,19h33m14.80s,+46d02m30.2s,293.311681,46.041714,1256.00,15.490,Kepler-band,15.507,5735.00,0.97,0.96,0,,,,,1.250,0.112,,0.0811700,,2016,3,1441.87,,4.47,-0.030,4.370,Kepler
Kepler-1401,b,Transit,1,11.20066445,,,,1,0,19h09m51.85s,+40d45m30.4s,287.466042,40.758452,1242.00,14.982,Kepler-band,14.972,5964.00,1.07,1.10,0,,,,,1.680,0.150,,0.1577500,,2016,3,,,4.39,0.040,3.550,Kepler
Kepler-1402,b,Transit,1,2.03387914,,,,1,0,19h27m23.48s,+48d58m05.3s,291.847824,48.968132,681.00,14.621,Kepler-band,14.608,5416.00,0.90,0.87,0,,,,,0.760,0.068,,0.1333700,,2016,3,1560.94,,4.53,0.030,4.570,Kepler
Kepler-1403,b,Transit,1,5.19492202,,,,1,0,19h23m28.25s,+38d57m36.4s,290.867707,38.960119,1801.00,15.598,Kepler-band,15.591,6060.00,1.11,1.15,0,,,,,2.140,0.191,,0.1311700,,2016,3,2305.95,,4.36,0.030,3.310,Kepler
Kepler-1404,b,Transit,1,15.93147390,,,,1,0,19h44m02.26s,+50d29m54.2s,296.009430,50.498386,946.00,15.688,Kepler-band,15.703,5261.00,0.84,0.80,0,,,,,2.010,0.179,,0.1129000,,2016,3,987.88,,4.56,-0.090,4.570,Kepler
Kepler-1406,b,Transit,1,11.62905828,,,,1,0,19h28m19.65s,+38d54m54.1s,292.081863,38.915023,587.00,13.256,Kepler-band,13.382,5892.00,1.05,1.12,0,,,,,1.100,0.098,,0.1185800,,2016,3,1243.79,,4.36,0.040,5.010,Kepler
Kepler-1407,b,Transit,1,20.07115040,,,,1,0,18h55m46.18s,+41d28m17.8s,283.942432,41.471600,1275.00,14.935,Kepler-band,14.892,6010.00,1.10,1.15,0,,,,,2.250,0.201,,0.2557100,,2016,3,1454.62,,4.36,0.050,3.240,Kepler
Kepler-1408,b,Transit,1,2.99793191,,,,1,0,18h50m47.99s,+45d25m32.8s,282.699942,45.425770,426.00,12.003,Kepler-band,11.962,6170.00,1.21,1.35,0,,,,,0.890,0.079,,0.1830000,,2016,3,543.38,,4.25,0.000,2.570,Kepler
Kepler-1410,b,Transit,1,60.86616800,,,,1,0,19h22m02.45s,+38d44m36.8s,290.510198,38.743544,367.00,15.757,Kepler-band,15.948,4092.00,0.63,0.60,0,,,,,1.780,0.159,,0.1842000,,2016,3,,,4.67,0.010,4.070,Kepler
Kepler-1411,b,Transit,1,86.11508880,,,,1,0,19h05m26.78s,+42d57m50.1s,286.361579,42.963924,1431.00,15.831,Kepler-band,15.771,5664.00,0.95,0.92,0,,,,,2.820,0.252,,0.2554000,,2016,3,1744.25,,4.49,-0.040,4.170,Kepler
Kepler-1412,b,Transit,1,3.61460510,,,,1,0,19h28m43.23s,+49d12m08.9s,292.180120,49.202480,639.00,13.219,Kepler-band,13.193,5880.00,1.06,1.27,0,,,,,0.830,0.074,,0.1328300,,2016,3,772.49,,4.25,0.040,6.310,Kepler
Kepler-1413,b,Transit,1,13.18296420,,,,1,0,19h37m22.00s,+46d29m55.6s,294.341649,46.498767,1162.00,16.239,Kepler-band,16.285,5196.00,0.84,0.80,0,,,,,1.820,0.162,,0.1515000,,2016,3,1204.75,,4.57,-0.050,4.680,Kepler
Kepler-1415,b,Transit,1,0.63642408,,,,1,0,19h00m37.66s,+47d52m24.0s,285.156913,47.873333,1066.00,15.744,Kepler-band,15.721,5267.00,0.89,0.84,0,,,,,1.290,0.115,,0.0441830,,2016,3,1075.01,,4.54,0.120,4.170,Kepler
Kepler-1416,b,Transit,1,1.49514952,,,,1,0,19h54m39.23s,+43d53m38.7s,298.663468,43.894073,807.00,14.220,Kepler-band,14.226,6019.00,1.09,1.15,0,,,,,0.880,0.079,,0.1296000,,2016,3,976.02,,4.35,0.030,2.950,Kepler
Kepler-1417,b,Transit,1,20.35052130,,,,1,0,19h23m47.97s,+40d36m18.8s,290.949888,40.605215,656.00,13.914,Kepler-band,13.858,5839.00,1.02,1.02,0,,,,,1.000,0.089,,0.3048300,,2016,3,1020.88,,4.43,0.020,4.070,Kepler
Kepler-1419,b,Transit,1,42.52158950,,,,1,0,19h29m01.11s,+37d58m17.1s,292.254635,37.971420,1444.00,15.761,Kepler-band,15.718,5796.00,1.01,1.01,0,,,,,2.860,0.255,,0.2415800,,2016,3,1562.01,,4.43,0.040,4.370,Kepler
Kepler-1420,b,Transit,1,6.69960006,,,,1,0,19h44m48.91s,+42d46m40.2s,296.203810,42.777832,923.00,15.883,Kepler-band,15.849,5187.00,0.82,0.79,0,,,,,1.280,0.114,,0.1126700,,2016,3,1084.09,,4.57,-0.100,4.900,Kepler
Kepler-1421,b,Transit,1,6.91311120,,,,1,0,19h06m19.34s,+48d32m39.1s,286.580592,48.544197,675.00,12.788,Kepler-band,12.726,6335.00,1.25,1.42,0,,,,,0.930,0.083,,0.1986700,,2016,3,801.38,,4.23,0.050,2.750,Kepler
Kepler-1422,b,Transit,1,18.60519420,,,,1,0,19h35m33.64s,+48d20m10.0s,293.890178,48.336121,2081.00,15.665,Kepler-band,15.619,6194.00,1.15,1.23,0,,,,,2.020,0.180,,0.2992000,,2016,3,2664.73,,4.32,0.000,3.020,Kepler
Kepler-1424,b,Transit,1,29.60917440,,,,1,0,19h23m58.00s,+40d13m45.6s,290.991665,40.229320,620.00,13.619,Kepler-band,13.592,5838.00,1.02,1.07,0,,,,,1.160,0.103,,0.2279600,,2016,3,828.35,,4.39,0.010,5.250,Kepler
Kepler-1425,b,Transit,1,14.45413020,,,,1,0,19h39m48.25s,+43d00m44.8s,294.951036,43.012436,499.00,13.572,Kepler-band,13.563,5718.00,0.97,0.95,0,,,,,0.940,0.084,,0.2956200,,2016,3,885.85,,4.47,-0.030,4.070,Kepler
Kepler-1426,b,Transit,1,14.25632270,,,,1,0,19h30m10.98s,+49d25m01.1s,292.545764,49.416973,1211.00,15.192,Kepler-band,15.166,5831.00,1.02,1.02,0,,,,,1.560,0.139,,0.1828800,,2016,3,653.39,,4.43,0.030,4.070,Kepler
Kepler-1118,b,Transit,1,38.67150750,,,,1,0,19h59m51.76s,+44d09m39.2s,299.965664,44.160896,818.00,14.940,Kepler-band,14.956,5688.00,0.96,0.97,0,,,,,2.740,0.244,,0.2319600,,2016,3,911.03,,4.46,0.000,4.070,Kepler
Kepler-1119,b,Transit,1,8.32651530,,,,1,0,19h48m04.59s,+44d19m39.1s,297.019131,44.327522,1288.00,15.060,Kepler-band,15.067,6083.00,1.11,1.17,0,,,,,1.920,0.171,,0.2242900,,2016,3,1847.86,,4.35,0.030,3.090,Kepler
Kepler-1120,b,Transit,1,2.94902905,,,,1,0,19h23m39.48s,+42d17m11.7s,290.914483,42.286579,635.00,15.333,Kepler-band,15.304,4904.00,0.78,0.74,0,,,,,1.380,0.123,,0.0849710,,2016,3,626.22,,4.60,-0.040,4.680,Kepler
Kepler-1121,b,Transit,1,13.15141081,,,,1,0,19h51m08.79s,+47d53m10.1s,297.786606,47.886127,529.00,12.071,Kepler-band,12.017,6231.00,1.29,1.59,0,,,,,1.910,0.170,,0.2334790,,2016,3,488.81,,4.14,0.120,3.020,Kepler
Kepler-1122,b,Transit,1,42.19173570,,,,1,0,19h13m07.33s,+46d20m27.3s,288.280535,46.340904,924.00,15.060,Kepler-band,15.102,5544.00,0.92,0.89,0,,,,,2.040,0.182,,0.2961700,,2016,3,1275.38,,4.51,-0.030,4.680,Kepler
Kepler-1123,b,Transit,1,4.33946454,,,,1,0,19h38m04.24s,+50d40m13.4s,294.517667,50.670399,796.00,14.822,Kepler-band,14.807,5500.00,0.93,0.90,0,,,,,1.670,0.149,,0.0957210,,2016,3,718.82,,4.50,0.050,5.130,Kepler
Kepler-1124,b,Transit,1,2.85234897,,,,1,0,19h06m22.63s,+37d53m28.6s,286.594273,37.891266,177.00,15.959,Kepler-band,15.968,3658.00,0.35,0.34,0,,,,,1.280,0.114,,0.0294200,,2016,3,292.28,,4.93,-0.590,3.390,Kepler
